,ID,Gender,Car,Property,Children,Income,Income_Type,Education,Marriage_Status,Housing,Age,Employment_Length,Mobile_Phone,Work_Phone,Phone,Email,Occupation,Family_Size,IDList,6_Month,12_Month,24_Month,Lifetime
107,5009441,0,0,0,0.0,0.040697674418604654,State servant,Secondary / secondary special,Married,House / apartment,0.1132310479533487,0.8939220183486238,1,0,1,0,Null,0.05263157894736842,"[5009441, 5009442, 5009443, 5009444]",0.0,1.0,1.0,0.0
108,5009445,0,1,0,0.0,0.1569767441860465,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0.3604144256355092,0.9540010193679919,1,1,0,0,Null,0.05263157894736842,[5009445],0.0,1.0,1.0,1.0
109,5009447,1,1,0,0.0,0.034883720930232565,Working,Secondary / secondary special,Married,With parents,0.39325142954198034,0.7853593272171253,1,1,0,0,Drivers,0.05263157894736842,"[5009447, 5009448]",0.0,0.0,0.0,0.0
110,5009450,0,0,0,0.0,0.11337209302325582,State servant,Higher education,Married,House / apartment,0.553982902111759,0.9152013251783894,1,0,1,0,Laborers,0.05263157894736842,"[5009450, 5009451, 5009452, 5009453, 5009454, 5009455, 5009456, 5009457, 5009458]",0.0,0.0,1.0,0.0
111,5009459,0,0,0,0.0,0.08430232558139535,Working,Secondary / secondary special,Married,House / apartment,0.6914453943271244,0.3722604485219164,1,1,1,0,Null,0.05263157894736842,"[5009459, 5009460, 5009465, 5009466, 5009468, 5009469, 5009470, 5009471, 5009472]",1.0,1.0,1.0,1.0
112,5009473,0,0,0,0.0,0.09883720930232559,Commercial associate,Higher education,Married,House / apartment,0.3256524939138311,0.7175076452599388,1,0,1,0,Null,0.05263157894736842,"[5009473, 5009481, 5009482, 5009480]",1.0,1.0,1.0,1.0
113,5009484,0,0,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,Municipal apartment,0.26275264677574584,0.9502420998980632,1,0,0,0,Cooking staff,0.05263157894736842,"[5009484, 5009485]",0.0,0.0,1.0,0.0
114,5009487,0,0,0,0.10526315789473684,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.12721508237558732,0.8182339449541285,1,0,0,0,Null,0.15789473684210525,"[5009487, 5009488, 5009489]",0.0,0.0,0.0,0.0
115,5009490,1,1,0,0.0,0.06976744186046512,Commercial associate,Secondary / secondary special,Married,House / apartment,0.49295136726490396,0.6049311926605505,1,1,1,0,Laborers,0.05263157894736842,"[5009490, 5009492]",0.0,0.0,0.0,0.0
116,5009493,1,1,0,0.0,0.1569767441860465,Commercial associate,Secondary / secondary special,Married,House / apartment,0.23874766460963592,0.9269240570846076,1,1,0,1,Drivers,0.05263157894736842,"[5009493, 5009494, 5009495, 5009497, 5009498, 5009499, 5009500, 5009501, 5009502, 5009503]",0.0,1.0,1.0,0.0
117,5009507,0,0,0,0.0,0.11337209302325582,Working,Higher education,Married,House / apartment,0.48751627696314326,0.6864169215086646,1,0,1,0,Core staff,0.05263157894736842,"[5009507, 5009508, 5009509, 5009510]",1.0,1.0,1.0,1.0
118,5009512,0,0,0,0.0,0.08430232558139535,Working,Incomplete higher,Married,House / apartment,0.5321293098567627,0.8298929663608563,1,0,0,0,Core staff,0.05263157894736842,"[5009512, 5009513, 5009515, 5009516, 5009517]",1.0,1.0,1.0,1.0
119,5009518,1,1,0,0.10526315789473684,0.09883720930232559,Working,Incomplete higher,Married,House / apartment,0.2816056162599784,0.8628312945973496,1,1,0,0,Laborers,0.15789473684210525,"[5009518, 5009519, 5009521]",1.0,1.0,1.0,0.0
120,5009523,1,1,0,0.05263157894736842,0.055232558139534885,Working,Secondary / secondary special,Separated,Co-op apartment,0.25527939761082485,0.9287716615698267,1,1,0,0,Laborers,0.05263157894736842,"[5009523, 5009525, 5009524]",1.0,1.0,1.0,1.0
121,5009526,0,1,0,0.0,0.08430232558139535,Commercial associate,Secondary / secondary special,Married,House / apartment,0.3454113117816905,0.9385193679918451,1,0,1,0,Null,0.05263157894736842,"[5009526, 5009527, 5009529, 5009530, 5009531, 5009533, 5009534, 5009535]",1.0,1.0,1.0,0.0
122,5009536,1,1,0,0.0,0.12209302325581395,Working,Secondary / secondary special,Married,House / apartment,0.45099926399818824,0.9443807339449541,1,1,0,0,Laborers,0.05263157894736842,[5009536],0.0,0.0,0.0,0.0
123,5009537,0,1,0,0.0,0.11337209302325582,Commercial associate,Secondary / secondary special,Married,House / apartment,0.4550755817245088,0.8899719673802242,1,1,1,0,Sales staff,0.05263157894736842,"[5009537, 5009540, 5009541]",1.0,1.0,1.0,1.0
124,5009543,0,0,0,0.0,0.11046511627906977,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.6411141935118609,0.3800331294597349,1,0,0,0,Laborers,0.05263157894736842,"[5009543, 5009545, 5009546, 5009548, 5009551, 5009553, 5009554, 5009555, 5009556, 5009557, 5009558, 5009559, 5009560, 5009561]",1.0,1.0,1.0,1.0
125,5009562,0,0,0,0.0,0.08430232558139535,Pensioner,Secondary / secondary special,Widow,House / apartment,0.7254147087131291,24.270897043832825,1,0,1,0,Null,0.0,"[5009562, 5009563, 5009564]",0.0,1.0,1.0,0.0
126,5009565,1,1,0,0.0,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.43390137575723253,0.8008409785932722,1,1,1,0,Laborers,0.05263157894736842,"[5009565, 5009566, 5009567, 5009568, 5009569, 5009570, 5009571, 5009572, 5009573, 5009574]",0.0,0.0,1.0,0.0
127,5009575,0,1,0,0.0,0.18604651162790697,Working,Secondary / secondary special,Married,House / apartment,0.5426597973164241,0.9502420998980632,1,0,0,0,Accountants,0.05263157894736842,"[5009575, 5009576]",0.0,0.0,0.0,0.0
128,5009577,0,0,0,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Married,House / apartment,0.782822850025477,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5009577, 5009578, 5009579, 5009580, 5009581]",0.0,0.0,1.0,0.0
129,5009582,0,0,0,0.0,0.040697674418604654,Working,Secondary / secondary special,Separated,House / apartment,0.23738889203419566,0.9578873598369011,1,0,0,0,Sales staff,0.0,"[5009582, 5009583, 5009584]",0.0,0.0,1.0,1.0
130,5009585,0,0,0,0.0,0.01162790697674419,Working,Secondary / secondary special,Separated,House / apartment,0.3897978825794032,0.9502420998980632,1,0,1,0,Sales staff,0.0,"[5009585, 5009586]",0.0,0.0,0.0,0.0
131,5009590,0,1,0,0.0,0.12790697674418605,Working,Secondary / secondary special,Married,House / apartment,0.05655890845269762,0.8841743119266054,1,0,1,0,Null,0.05263157894736842,"[5009590, 5009591]",0.0,1.0,1.0,0.0
132,5009592,0,0,0,0.0,0.055232558139534885,Pensioner,Secondary / secondary special,Single / not married,Rented apartment,0.9082828511577874,24.270897043832825,1,0,1,0,Null,0.0,"[5009592, 5090748]",1.0,1.0,1.0,0.0
133,5009593,0,1,0,0.0,0.07558139534883722,Working,Secondary / secondary special,Married,House / apartment,0.5601539942252165,0.9443807339449541,1,1,1,0,Core staff,0.05263157894736842,"[5009593, 5009594, 5009595, 5009597, 5009599, 5009600]",0.0,0.0,0.0,0.0
134,5009602,0,1,0,0.0,0.18604651162790697,Commercial associate,Higher education,Married,House / apartment,0.3377682160448394,0.826006625891947,1,1,1,0,Sales staff,0.05263157894736842,[5009602],0.0,0.0,0.0,0.0
135,5009603,0,0,0,0.05263157894736842,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.3047613655664383,0.7640800203873598,1,1,0,0,Sales staff,0.10526315789473684,"[5009603, 5009605, 5009606]",1.0,1.0,1.0,0.0
136,5009607,0,0,0,0.10526315789473684,0.07558139534883722,Working,Secondary / secondary special,Married,House / apartment,0.27107512880031703,0.9385193679918451,1,1,1,0,High skill tech staff,0.15789473684210525,"[5009607, 5009608, 5009609, 5009610, 5009611, 5009612, 5009613, 5009614]",0.0,0.0,0.0,0.0
137,5009617,1,1,0,0.0,0.12790697674418605,Pensioner,Secondary / secondary special,Married,House / apartment,0.5592481458415897,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5009617, 5009618]",0.0,0.0,1.0,0.0
138,5009620,1,1,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.6548717658381928,0.9947757390417941,1,1,0,0,Drivers,0.05263157894736842,"[5009620, 5009622, 5009623, 5009624]",0.0,0.0,0.0,0.0
139,5009625,0,0,0,0.0,0.1366279069767442,Working,Secondary / secondary special,Married,House / apartment,0.6689690313083847,0.7910932721712538,1,1,0,0,Laborers,0.05263157894736842,"[5009625, 5009627, 5009628, 5009629]",0.0,0.0,1.0,1.0
140,5009631,0,0,0,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.1359338730679952,0.8706676860346585,1,0,1,0,Laborers,0.05263157894736842,"[5009631, 5009632]",0.0,0.0,1.0,0.0
141,5009633,1,1,0,0.05263157894736842,0.07558139534883722,Working,Incomplete higher,Married,House / apartment,0.14493574138028642,0.983053007135576,1,1,0,0,Drivers,0.10526315789473684,"[5009633, 5009634]",0.0,0.0,0.0,0.0
142,5009636,0,0,0,0.0,0.040697674418604654,Pensioner,Secondary / secondary special,Married,House / apartment,0.7890505576629112,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5009636, 5009637, 5009638, 5009639]",0.0,0.0,0.0,0.0
143,5009642,1,0,0,0.0,0.11337209302325582,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.05661552397667435,0.9424057084607543,1,1,0,0,Null,0.0,"[5009642, 5009643]",0.0,0.0,0.0,0.0
144,5009646,1,0,0,0.0,0.058139534883720936,Working,Secondary / secondary special,Single / not married,House / apartment,0.40763177263205563,0.7678389398572885,1,1,0,0,Low-skill Laborers,0.0,"[5009646, 5009647, 5009648, 5090751]",0.0,0.0,1.0,0.0
145,5009651,0,0,0,0.0,0.06976744186046512,State servant,Secondary / secondary special,Married,House / apartment,0.631885863103663,0.30434505606523954,1,0,1,0,Null,0.05263157894736842,"[5009651, 5009653, 5009654, 5009655, 5009656, 5009657, 5009658]",0.0,0.0,0.0,0.0
146,5009660,1,0,0,0.0,0.12790697674418605,Working,Higher education,Single / not married,House / apartment,0.1515597576855573,0.8880606523955148,1,1,0,0,Null,0.0,"[5009660, 5009661, 5009662, 5009663]",0.0,0.0,0.0,0.0
147,5009664,0,0,0,0.0,0.06395348837209303,Pensioner,Secondary / secondary special,Separated,House / apartment,0.6625148615750438,24.270897043832825,1,0,0,0,Null,0.0,"[5009664, 5009665, 5009666, 5009667, 5009668]",1.0,1.0,1.0,1.0
148,5009671,0,0,0,0.0,0.06976744186046512,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.47081469739002424,0.9734964322120285,1,1,0,0,Core staff,0.05263157894736842,"[5009671, 5009672]",0.0,0.0,0.0,0.0
149,5009673,0,0,0,0.0,0.040697674418604654,Pensioner,Secondary / secondary special,Widow,House / apartment,0.8038838249447997,24.270897043832825,1,0,1,0,Null,0.0,"[5009673, 5009674, 5009675, 5009676, 5009677, 5009678, 5009680, 5009681, 5009682, 5009683, 5009684, 5009685, 5009686, 5009687, 5009688]",0.0,0.0,1.0,0.0
150,5009689,0,0,0,0.0,0.08139534883720931,Pensioner,Secondary / secondary special,Separated,House / apartment,0.8950914340712224,24.270897043832825,1,0,1,0,Null,0.0,"[5009689, 5009690, 5009691, 5009693]",0.0,0.0,0.0,0.0
151,5009694,1,1,0,0.0,0.8546511627906977,Commercial associate,Higher education,Married,Municipal apartment,0.31195153711147594,0.9016946992864424,1,0,1,1,Managers,0.05263157894736842,"[5009694, 5009695, 5009698, 5009699, 5009700, 5090752]",1.0,1.0,1.0,1.0
152,5009701,0,0,0,0.0,0.07267441860465117,Pensioner,Secondary / secondary special,Married,House / apartment,0.7571760176640434,24.270897043832825,1,0,0,0,Null,0.05263157894736842,"[5009701, 5009702, 5009703, 5009704, 5009705]",0.0,0.0,0.0,0.0
153,5009706,0,0,0,0.0,0.08430232558139535,Working,Higher education,Married,House / apartment,0.23523750212308203,0.9791666666666666,1,0,0,0,Managers,0.05263157894736842,"[5009706, 5009707, 5009709]",0.0,0.0,0.0,0.0
154,5009711,0,1,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Civil marriage,With parents,0.2045518881277245,0.9734964322120285,1,1,1,0,Sales staff,0.05263157894736842,"[5009711, 5009712]",0.0,1.0,1.0,0.0
155,5009713,1,0,0,0.0,0.09883720930232559,Working,Secondary / secondary special,Single / not married,House / apartment,0.10705995583989125,0.891946992864424,1,1,1,0,Null,0.0,"[5009713, 5009714, 5009715, 5009716, 5009717, 5009718]",0.0,0.0,0.0,1.0
156,5009719,0,0,0,0.0,0.12790697674418605,Working,Secondary / secondary special,Single / not married,House / apartment,0.6695918020721281,0.7175076452599388,1,1,1,0,Null,0.0,"[5009719, 5009722]",0.0,0.0,0.0,0.0
157,5009724,0,0,0,0.0,0.06976744186046512,Working,Higher education,Married,House / apartment,0.13576402649606512,0.8434633027522935,1,0,1,0,Sales staff,0.05263157894736842,"[5009724, 5009725, 5009726, 5009727]",0.0,0.0,0.0,0.0
158,5009729,1,1,0,0.0,0.17151162790697674,Working,Secondary / secondary special,Married,House / apartment,0.3220857159033006,0.9171763506625892,1,1,0,0,Laborers,0.05263157894736842,"[5009729, 5009730, 5009731]",1.0,1.0,1.0,0.0
159,5009732,0,1,0,0.0,0.1569767441860465,Commercial associate,Higher education,Married,House / apartment,0.6710071901715451,0.5351044852191641,1,1,1,0,Managers,0.05263157894736842,"[5009732, 5009733, 5009734]",0.0,0.0,0.0,0.0
160,5009736,0,1,0,0.0,0.046511627906976744,Working,Secondary / secondary special,Married,House / apartment,0.40582007586480207,0.7212665647298675,1,1,1,0,Core staff,0.05263157894736842,"[5009736, 5009737, 5009738, 5009739, 5009740, 5009741]",1.0,1.0,1.0,0.0
161,5009742,0,0,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Married,House / apartment,0.2739625205231274,0.8434633027522935,1,1,1,0,Sales staff,0.05263157894736842,"[5009742, 5009743]",0.0,0.0,0.0,0.0
162,5009745,0,1,0,0.0,0.18604651162790697,Commercial associate,Higher education,Married,House / apartment,0.3435429994904602,0.9637487257900101,1,1,1,0,Null,0.05263157894736842,"[5009745, 5009746, 5009748, 5009750, 5009751, 5009755, 5090754, 5009744, 5009749, 5009752, 5009754]",1.0,1.0,1.0,1.0
163,5009757,1,1,0,0.0,0.1569767441860465,Working,Higher education,Single / not married,House / apartment,0.09047160731472559,0.8939220183486238,1,0,0,0,Laborers,0.0,"[5009757, 5009758, 5009759, 5009760, 5009761]",0.0,0.0,1.0,0.0
164,5009762,1,0,0,0.0,0.06976744186046512,Working,Secondary / secondary special,Separated,House / apartment,0.3753043084413745,0.7988659531090724,1,0,0,0,Laborers,0.0,"[5009762, 5009764, 5009765, 5009766, 5009767, 5009768, 5009773, 5009774, 5009775, 5009777, 5009779]",0.0,0.0,1.0,0.0
165,5009783,1,1,0,0.10526315789473684,0.27034883720930236,State servant,Higher education,Married,Municipal apartment,0.41991734133499403,0.5661952089704383,1,1,0,0,Core staff,0.15789473684210525,"[5009783, 5009784]",0.0,0.0,0.0,0.0
166,5009785,0,0,0,0.0,0.11046511627906977,Pensioner,Secondary / secondary special,Widow,House / apartment,0.8216610994734757,24.270897043832825,1,0,1,0,Null,0.0,"[5009785, 5009788, 5009789, 5009790, 5009791, 5009792, 5009794, 5009796, 5009797, 5009798]",1.0,1.0,1.0,1.0
167,5009799,0,1,0,0.0,0.2296511627906977,Working,Higher education,Married,House / apartment,0.4498669535186548,0.7484709480122325,1,1,1,0,Null,0.05263157894736842,"[5009799, 5009800, 5009801, 5009802, 5009803, 5009804, 5090756]",0.0,0.0,0.0,0.0
168,5009805,0,0,0,0.05263157894736842,0.11337209302325582,Working,Secondary / secondary special,Married,House / apartment,0.24480552567514002,0.7930045871559632,1,1,1,0,Sales staff,0.10526315789473684,"[5009805, 5009806, 5009807, 5009808, 5009809, 5009810, 5009811, 5009812, 5009813, 5009814, 5009816, 5009817, 5090772, 5090773]",0.0,0.0,1.0,0.0
169,5009819,0,1,0,0.0,0.046511627906976744,Working,Secondary / secondary special,Married,House / apartment,0.4186151842835305,0.6534148827726809,1,0,1,0,Cooking staff,0.05263157894736842,"[5009819, 5009820, 5009821, 5009822, 5009823, 5009824, 5009825]",1.0,1.0,1.0,1.0
170,5009826,0,0,0,0.0,0.055232558139534885,Working,Secondary / secondary special,Married,House / apartment,0.4682103832870973,0.9772553516819572,1,1,0,0,Sales staff,0.05263157894736842,"[5009826, 5009827, 5009828, 5009829, 5009830]",0.0,0.0,0.0,0.0
171,5009831,1,1,0,0.0,0.09011627906976745,Working,Higher education,Married,With parents,0.1667893336352827,0.891946992864424,1,1,0,0,Core staff,0.05263157894736842,"[5009831, 5009832, 5009833, 5009834, 5009835, 5009836]",1.0,1.0,1.0,0.0
172,5009837,0,0,0,0.0,0.06976744186046512,State servant,Secondary / secondary special,Civil marriage,House / apartment,0.3188020155126535,0.6457059123343527,1,0,0,0,Medicine staff,0.05263157894736842,"[5009837, 5009838]",0.0,1.0,1.0,0.0
173,5009839,1,1,0,0.0,0.11337209302325582,Working,Secondary / secondary special,Civil marriage,House / apartment,0.2914001019079431,0.9752803261977574,1,0,0,0,Laborers,0.05263157894736842,"[5009839, 5009841]",0.0,0.0,0.0,0.0
174,5009843,0,0,0,0.0,0.034883720930232565,Commercial associate,Secondary / secondary special,Separated,House / apartment,0.5912359168884107,0.9074286442405708,1,0,0,0,Sales staff,0.0,[5009843],0.0,1.0,1.0,1.0
175,5009844,1,1,0,0.0,0.09883720930232559,Working,Secondary / secondary special,Married,House / apartment,0.47624978769178505,0.9928007135575942,1,1,0,0,Security staff,0.05263157894736842,"[5009844, 5009845]",0.0,0.0,0.0,0.0
176,5009846,1,0,0,0.0,0.12790697674418605,Commercial associate,Higher education,Civil marriage,House / apartment,0.27135820642020037,0.9752803261977574,1,0,1,0,Managers,0.05263157894736842,[5009846],0.0,0.0,0.0,0.0
177,5009847,0,0,0,0.0,0.046511627906976744,Commercial associate,Higher education,Married,House / apartment,0.14691728471946996,0.9578873598369011,1,0,0,0,Sales staff,0.05263157894736842,"[5009847, 5009848, 5009849]",0.0,0.0,1.0,0.0
178,5009850,1,1,0,0.0,0.21511627906976746,Commercial associate,Secondary / secondary special,Separated,With parents,0.15778746532299148,0.9656600407747197,1,1,1,0,Drivers,0.0,"[5009850, 5009851, 5009852, 5009853, 5009854, 5009856, 5009857, 5009858, 5009859, 5009860]",1.0,1.0,1.0,1.0
179,5009864,1,1,0,0.0,0.12790697674418605,Working,Higher education,Civil marriage,Rented apartment,0.4000452924191813,0.922974006116208,1,1,0,0,Managers,0.05263157894736842,"[5009864, 5009865, 5009866, 5009867, 5009868]",0.0,0.0,0.0,0.0
180,5009872,1,1,0,0.10526315789473684,0.25872093023255816,Commercial associate,Higher education,Married,House / apartment,0.4333918360414425,0.593335881753313,1,1,0,0,Managers,0.15789473684210525,"[5009872, 5009873, 5009874, 5009875]",0.0,0.0,0.0,1.0
181,5009877,0,0,1,0.10526315789473684,0.08430232558139535,State servant,Higher education,Married,House / apartment,0.45349034705316194,0.9190876656472987,1,1,1,0,Core staff,0.15789473684210525,"[5009877, 5009878]",0.0,0.0,0.0,0.0
182,5009879,0,0,1,0.10526315789473684,0.07558139534883722,Working,Secondary / secondary special,Married,Municipal apartment,0.13304648134518482,0.8841743119266054,1,1,0,0,Laborers,0.15789473684210525,[5009879],0.0,0.0,0.0,0.0
183,5009880,0,0,1,0.0,0.08430232558139535,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.800883202174036,24.270897043832825,1,0,1,0,Null,0.05263157894736842,"[5009880, 5009881, 5009882, 5009883, 5009884, 5009885, 5009886, 5009887, 5009888]",1.0,1.0,1.0,0.0
184,5009889,1,1,1,0.0,0.1569767441860465,Working,Secondary / secondary special,Single / not married,House / apartment,0.32174602275944053,0.9249490316004078,1,0,0,1,Managers,0.0,"[5009889, 5009890]",0.0,0.0,0.0,0.0
